38,5
4,5
8,4
22,3
10,7
10,7
9,6
20,3
0,2
10,3
37,2
7,2
21,2
19,5
1,4
47,3
12,5
33,5
14,6
26,7
30,4
25,2
27,4
34,7
5,7
35,5
33,2
48,3
9,2
12,2
24,7
18,4
11,3
42,3
26,6
44,2
5,7
45,7
2,4
13,2
32,2
40,2
1,7
28,2
2,6
6,2
8,3
1,3
43,8
6,7
17,7
29,2
41,5
46,3
33,3
30,6
0,5
3,5
4,8
18,5
45,9
32,3
14,5
27,7
37,5
31,7
28,1
34,5
36,2
22,0
23,0
17,5
13,2
16,0
32,5
0,6
43,3
23,4
33,6
12,6
32,6
34,3
5,6
41,2
13,6
18,3
29,0
25,0
14,0
49,3
44,1
0,0
47,0
20,0
16,5
24,0
11,0
41,0
9,4
22,5
12,0
48,8
36,0
22,5
8,4
13,0
7,0
21,0
40,4
42,0
30,0
9,0
49,5
6,0
45,4
32,0
34,0
47,5
23,8
2,0
48,6
20,3
28,0
15,4
16,6
40,0
41,5
4,6
10,0
23,4
25,4
1,0
42,4
5,9
10,2
30,5
37,0
26,0
3,0
6,5
43,0
21,4
45,0
38,0
0,4
19,8
31,5
33,0
38,5
8,0
19,2
17,0
46,0
19,5
31,0
35,0
41,5
27,0
39,0
15,0
26,6
18,0
4,8
33,5
43,6
44,4
39,4
34,5
46,4
14,5
14,5
5,6
5,6
10,4
10,4
20,4
20,4
2,5
2,5
13,4
13,4
24,4
24,4
27,4
27,4
17,4
17,4
37,5
37,5
35,4
35,4
3,4
3,4
22,4
0,5
47,2
42,3
13,1
9,4
40,3
43,3
17,4
36,2
5,5
14,3
24,6
37,3
31,5
4,6
21,5
19,5
9,5
26,6
38,6
48,3
39,2
27,2
20,1
13,4
3,5
1,4
32,4
3,3
43,5
27,5
2,2
30,4
39,4
47,6
36,7
29,4
44,4
9,6
22,2
12,8
28,5
33,9
6,3
2,5
49,5
12,6
10,4
0,3
34,6
25,6
32,6
16,1
23,1
18,1
42,5
14,5
36,4
35,4
41,4
15,6
33,4
8,3
7,4
46,4
25,4
28,5
41,3
44,3
48,3
29,2
11,3
38,3
7,3
6,2
20,3
34,5
9,5
40,4
37,2
21,4
22,2
49,4
10,2
14,3
30,5
23,5
2,4
15,3
43,2
42,5
5,8
4,2
47,5
32,4
17,5
26,2
19,5
18,3
13,5
8,2
3,5
33,5
1,4
24,3
39,1
36,2
12,5
31,5
16,3
27,2
0,5
46,5
35,5
45,5
22,0
47,2
19,1
29,0
25,3
16,1
21,0
37,1
36,0
48,0
38,1
33,2
30,2
27,1
24,4
31,5
3,2
10,3
18,0
42,1
17,1
40,0
11,0
26,3
20,0
9,1
4,0
0,0
13,0
5,3
15,2
46,0
8,0
44,0
7,5
23,0
2,1
6,0
39,0
14,2
12,0
28,0
34,1
1,0
45,1
43,1
49,0
35,0
32,0
41,0
15,0
40,0
11,0
26,1
7,0
38,1
39,0
19,0
12,0
3,0
17,3
13,3
39,0
10,0
34,0
6,0
45,0
15,0
33,0
46,0
42,0
42,0
26,0
9,0
41,0
21,0
47,0
11,5
44,0
16,0
48,0
38,0
29,0
27,0
27,0
37,0
37,0
8,0
8,0
23,0
23,0
18,0
18,0
22,0
22,0
49,0
49,0
14,0
14,0
0,0
0,0
5,0
5,0
30,0
30,0
13,0
13,0
35,0
35,0
25,0
25,0
40,0
40,0
37,5
41,5
9,7
8,4
47,7
46,6
40,4
34,3
16,0
36,1
45,3
4,4
42,5
17,3
25,3
48,3
6,3
0,3
35,5
43,4
24,5
11,4
44,3
38,2
27,4
12,5
5,4
39,1
7,3
49,2
33,3
19,1
1,3
18,1
32,5
13,4
22,2
23,2
2,6
14,6
10,7
31,6
15,6
3,6
21,5
20,2
30,4
26,9
28,4
29,5
19,5
37,7
44,3
15,5
35,4
0,7
20,3
22,2
38,3
13,3
26,7
21,4
8,4
11,6
5,6
46,6
23,3
40,3
45,4
1,3
43,6
29,5
41,3
31,7
9,6
6,4
4,7
2,7
24,8
12,7
34,7
27,6
39,3
14,7
47,7
7,3
49,6
30,6
42,6
28,6
18,3
3,6
36,6
32,7
17,7
10,6
25,3
33,7
16,4
48,4
19,1
31,2
16,2
5,8
49,7
22,2
4,3
38,2
18,1
8,5
9,2
29,1
24,1
6,1
44,5
27,8
42,1
41,2
40,3
35,5
30,4
48,5
19,7
34,6
41,6
32,6
31,5
26,8
46,6
45,5
8,5
9,7
6,6
39,3
7,4
4,5
18,6
11,6
38,7
26,2
15,2
49,1
18,0
14,2
9,2
48,1
30,1
5,1
45,1
13,0
47,1
39,0
31,1
7,0
23,1
8,1
6,2
44,1
46,2
0,2
38,1
19,2
24,3
4,3
43,2
21,1
41,1
42,2
36,1
1,2
3,1
34,0
12,0
40,1
10,1
32,2
17,2
33,1
37,0
21,6
22,4
13,4
30,5
24,6
26,3
11,4
47,5
14,5
9,6
3,5
3,5
35,5
0,9
44,9
23,0
1,7
37,7
43,8
48,8
25,2
42,9
15,2
30,2
35,8
32,8
21,7
3,8
10,7
20,8
24,7
26,7
45,6
11,1
29,1
34,5
35,2
16,6
14,3
30,2
20,0
40,2
15,6
17,5
8,3
19,2
13,1
36,4
38,4
31,6
44,3
46,6
25,3
7,3
3,5
32,7
37,5
10,6
5,9
22,3
48,0
18,3
12,5
23,2
24,7
42,5
21,7
27,8
43,3
0,3
2,7
28,8
49,9
6,4
33,3
9,3
41,3
39,1
19,0
1,1
4,8
10,3
47,2
34,2
26,0
8,4
37,1
15,8
33,2
47,7
11,2
0,3
7,6
42,2
40,5
14,0
2,6
18,6
37,8
23,7
13,2
38,5
4,8
31,1
48,7
39,8
19,2
33,7
47,2
35,6
26,1
8,3
9,5
37,5
23,5
0,5
36,4
35,5
8,5
31,7
24,0
8,0
30,2
4,1
9,5
3,5
42,5
18,0
19,0
26,5
33,0
28,0
38,0
10,2
49,2
20,0
12,5
37,3
32,1
46,3
13,3
23,0
16,0
31,5
39,0
5,0
40,2
17,2
34,2
35,2
25,0
14,5
36,2
41,0
15,3
21,0
22,0
27,4
2,5
11,3
43,3
45,5
48,0
44,0
1,1
0,3
29,0
7,3
47,5
6,0
34,4
49,5
15,6
20,4
17,5
8,5
42,6
9,7
16,5
27,4
4,6
31,4
30,6
44,4
14,6
42,4
34,3
36,2
8,2
9,7
48,7
47,4
7,3
49,8
42,8
46,8
12,3
16,3
32,7
6,2
35,6
5,9
25,2
45,2
43,6
41,2
22,0
44,1
38,2
39,8
40,9
13,9
4,9
37,6
20,3
9,2
31,2
23,0
22,0
8,5
10,5
44,1
6,3
2,3
7,1
13,3
42,5
1,5
46,6
3,7
20,0
16,5
5,7
41,5
45,5
40,5
39,1
24,5
43,4
36,3
49,5
21,7
47,5
37,5
48,4
29,5
25,3
28,5
38,3
4,5
26,5
34,3
18,2
19,5
30,5
17,5
27,4
35,5
14,6
15,5
33,8
11,5
32,7
0,7
12,5
15,2
10,3
9,3
42,4
5,6
42,7
49,4
33,4
33,4
34,5
40,5
19,3
22,4
22,4
16,3
6,4
24,7
1,3
4,6
17,4
43,4
31,4
23,1
21,4
13,3
14,3
25,2
8,4
18,3
46,3
41,2
38,4
12,4
3,4
7,3
27,3
44,4
45,3
29,4
11,4
26,4
34,7
35,3
39,3
36,3
0,3
37,4
5,4
12,7
38,2
49,2
6,5
9,7
10,2
11,1
7,1
5,7
22,0
19,4
18,1
15,2
6,7
14,2
44,5
43,9
25,1
17,7
30,4
29,2
2,8
40,4
24,9
47,3
49,4
4,7
12,1
1,7
3,3
38,6
32,2
16,5
37,8
26,2
41,7
45,3
34,7
12,4
22,2
25,4
13,6
4,5
9,6
2,6
27,4
44,4
11,3
35,3
5,3
38,3
3,6
46,6
26,3
21,3
39,3
33,4
17,4
31,4
10,6
48,3
49,6
7,3
20,3
42,5
16,3
1,5
37,4
8,4
29,3
32,1
8,2
25,4
6,0
9,5
38,5
14,1
4,6
22,1
15,1
16,4
22,2
35,1
39,3
47,5
35,7
34,2
12,6
0,2
23,1
48,5
33,1
32,5
1,2
20,2
7,5
31,5
24,5
10,5
11,5
36,5
16,5
39,5
38,5
27,5
44,5
21,5
4,5
49,5
46,5
37,5
17,5
40,5
19,5
5,5
9,5
30,5
41,5
26,5
2,5
36,8
31,5
3,6
2,7
21,5
28,8
46,5
20,7
5,9
18,8
37,4
33,4
17,3
49,7
23,5
42,4
38,2
34,1
42,2
40,7
11,5
15,2
20,1
48,5
7,1
49,8
10,5
44,3
2,4
3,8
1,4
4,5
36,2
21,0
43,3
39,0
0,3
12,4
32,4
47,9
45,7
9,6
18,2
23,2
4,5
21,2
8,2
13,5
22,5
1,4
24,7
4,4
29,5
44,4
0,6
23,3
32,5
2,6
31,5
26,7
47,8
22,3
27,3
11,2
48,2
3,6
37,6
46,3
27,2
22,1
45,3
38,2
32,5
4,6
30,3
49,4
11,4
10,5
42,5
44,4
24,6
20,3
13,3
9,7
1,5
25,4
28,5
23,6
33,4
8,5
15,3
0,3
8,3
37,5
9,4
26,2
3,4
25,2
17,4
44,3
34,3
23,5
31,4
6,4
4,4
19,6
35,5
19,3
26,3
6,2
9,6
8,2
46,3
39,3
15,4
45,0
35,4
41,3
38,5
40,3
7,5
47,5
4,6
49,4
44,3
42,5
5,5
48,6
31,3
22,3
37,3
29,3
43,4
33,4
27,4
10,4
21,4
23,7
11,4
14,4
17,4
16,7
22,4
41,5
47,6
28,7
11,7
1,7
35,6
29,4
7,4
48,6
27,5
13,5
34,4
33,5
6,4
38,6
1,4
46,4
25,6
7,4
44,3
3,3
48,5
0,3
21,6
40,3
32,6
9,3
45,6
25,4
24,6
45,4
36,5
19,7
21,3
15,6
13,4
38,4
39,4
26,6
34,6
17,4
33,3
16,2
23,4
46,5
47,6
0,4
4,4
12,6
12,5
30,5
6,7
24,3
37,4
41,4
2,3
35,4
14,5
31,5
44,4
8,4
20,4
28,0
47,3
29,2
3,2
2,2
40,2
16,0
31,5
42,5
11,3
22,1
45,3
10,6
33,3
7,3
44,4
8,4
39,1
5,5
21,2
23,5
38,3
14,5
48,3
32,4
49,4
45,3
4,2
26,1
21,1
39,0
6,3
16,1
40,0
23,4
11,3
47,5
33,5
49,6
34,6
8,6
5,7
18,3
13,3
48,1
28,7
17,8
41,2
37,2
1,1
3,1
12,1
11,1
27,2
40,2
34,2
1,3
0,4
12,3
37,1
3,2
39,1
30,5
36,3
8,4
21,3
9,5
44,2
41,2
4,2
16,1
15,5
31,3
38,2
26,7
24,5
47,7
48,1
28,2
5,1
23,1
7,2
45,6
46,6
19,3
2,3
18,1
42,5
25,2
10,3
27,6
1,4
2,6
44,8
4,6
25,7
5,8
29,6
22,3
48,2
19,3
36,6
7,4
24,7
39,4
15,8
28,1
11,4
26,8
16,2
40,3
45,5
8,6
37,7
23,4
32,6
30,4
49,7
0,3
35,4
3,4
9,7
31,8
47,9
14,4
38,4
34,6
33,4
6,5
41,4
21,3
42,6
17,3
46,5
18,1
20,3
12,6
43,1
13,2
1,2
35,4
34,6
21,3
24,5
20,2
28,4
9,5
2,6
42,5
37,6
23,7
11,4
14,4
12,6
4,4
22,4
36,6
38,6
35,4
48,4
23,6
7,6
16,3
46,6
40,6
5,4
18,4
41,6
2,5
33,5
26,5
13,4
47,5
39,4
43,5
30,5
31,5
10,5
21,4
42,5
25,4
37,4
9,5
1,5
6,5
8,5
19,4
49,5
24,5
3,5
15,5
32,5
44,5
29,5
27,5
34,5
20,3
0,5
17,5
28,5
45,5
21,3
47,2
9,4
17,5
25,6
15,4
23,5
26,4
24,5
30,4
22,3
27,5
18,5
7,7
19,6
1,5
36,5
16,7
2,5
11,5
42,5
0,7
39,5
6,5
13,5
10,5
14,8
28,8
33,5
49,3
32,3
41,3
35,7
38,5
34,6
5,8
44,2
46,4
3,3
48,4
4,7
24,3
22,3
23,6
37,2
32,2
14,1
46,3
36,2
19,6
7,4
21,3
31,2
3,3
12,1
30,4
43,6
33,3
39,7
13,5
8,5
2,5
26,4
20,2
40,4
27,5
24,4
15,5
11,4
28,3
25,3
18,3
10,3
16,3
49,5
48,5
44,4
1,4
34,2
0,2
4,4
42,4
35,4
47,4
17,5
41,5
45,5
9,6
29,6
22,3
6,4
5,5
38,5
36,5
42,5
11,6
9,7
0,6
23,7
41,5
8,4
4,6
34,4
40,6
37,7
48,6
30,4
44,5
38,7
49,7
5,6
20,3
33,5
47,5
39,5
3,4
10,5
43,5
32,5
21,5
26,5
40,2
21,2
5,6
37,3
8,2
36,3
29,1
9,1
43,6
42,4
41,4
38,2
17,5
30,1
9,2
8,1
5,1
40,1
41,1
19,2
7,2
43,2
11,2
32,3
16,2
2,2
38,2
6,3
49,3
45,2
46,2
42,3
4,3
48,3
33,2
25,2
44,2
39,0
47,5
3,2
26,2
12,2
0,2
29,2
20,2
15,5
31,3
18,2
22,1
10,5
14,2
37,3
5,6
24,7
31,5
32,5
34,3
49,8
19,3
8,4
10,6
9,6
40,5
26,8
44,1
8,0
49,3
40,3
10,1
1,3
4,4
0,1
43,2
31,4
28,4
36,3
11,2
6,3
12,2
42,1
45,3
20,0
14,1
35,4
9,2
38,1
41,0
37,1
46,2
39,1
15,0
47,1
30,2
48,1
34,4
33,2
13,3
5,5
7,2
21,0
32,3
17,2
26,4
2,4
16,0
22,0
3,1
18,0
19,3
29,1
23,3
25,2
24,1
27,2
9,4
8,4
18,4
46,4
10,4
38,4
11,4
40,4
5,4
43,4
44,4
7,4
15,5
34,6
5,4
22,2
29,2
2,4
40,4
24,4
21,2
0,3
18,2
25,2
32,5
45,4
47,5
28,2
35,2
14,4
3,2
44,2
26,6
17,3
1,5
49,5
37,3
13,2
12,2
6,2
36,2
23,1
42,3
9,3
33,2
43,4
19,4
46,4
16,2
30,2
11,2
10,3
31,3
38,2
20,1
8,2
41,2
27,2
7,2
48,3
39,1
4,4
11,2
37,3
14,5
26,4
40,3
38,2
20,2
21,2
6,2
12,6
49,7
43,6
28,4
33,7
2,1
17,2
10,3
12,4
14,4
33,3
1,6
5,6
20,2
8,4
25,5
35,3
36,3
9,5
19,3
47,4
16,4
39,2
13,6
27,2
40,4
43,3
23,5
15,4
49,5
4,5
32,6
3,5
31,4
48,5
38,4
18,2
46,5
44,3
41,3
30,5
10,3
0,4
17,2
45,3
42,5
37,5
6,5
7,4
34,5
24,5
11,3
26,3
2,3
22,3
29,2
33,5
9,6
8,3
1,5
16,1
42,8
47,8
32,7
28,8
44,5
41,6
46,2
43,2
13,5
6,3
11,2
19,4
4,6
48,0
27,9
38,4
23,3
31,5
45,5
7,7
49,7
29,7
30,8
22,2
5,2
40,3
0,7
10,8
39,0
18,1
35,1
25,2
12,5
17,6
24,5
3,7
26,7
34,5
2,3
12,2
40,5
10,2
41,3
17,3
0,3
39,3
3,3
26,5
46,3
37,3
42,5
45,3
43,2
49,6
29,2
25,3
32,2
24,6
44,2
7,2
15,3
21,2
23,4
28,4
6,5
47,3
33,3
1,3
4,6
31,2
11,3
12,3
4,5
42,3
35,4
28,5
30,3
44,1
13,1
11,6
8,3
10,3
8,3
1,3
13,4
6,5
44,1
9,7
47,5
15,3
18,0
45,2
41,2
40,2
1,5
31,5
18,2
21,3
29,4
1,6
37,5
46,7
38,4
7,3
23,4
10,7
40,6
31,6
47,7
12,6
17,4
11,5
2,5
15,6
9,7
30,4
34,5
27,4
16,1
0,4
5,6
24,7
4,4
41,6
35,5
13,4
39,1
25,4
45,6
36,2
49,6
28,4
20,3
20,1
15,2
18,6
43,2
33,6
6,6
34,7
27,5
44,6
10,4
23,3
4,8
42,6
41,6
43,1
19,5
2,5
17,5
38,5
31,6
35,5
47,4
26,9
21,1
15,6
4,6
31,3
41,8
40,6
36,0
49,9
10,1
42,6
20,2
49,9
5,9
33,5
18,0
19,9
42,6
10,2
5,6
35,1
10,9
12,6
23,4
42,9
14,7
14,4
3,3
15,3
19,2
40,3
26,6
23,6
22,7
32,6
28,2
8,9
36,2
2,2
14,7
3,9
23,9
29,1
1,9
44,4
20,2
0,1
11,5
30,9
1,2
19,9
16,0
47,6
38,9
38,0
13,9
11,9
39,1
43,3
9,7
16,9
45,4
37,3
17,2
31,7
34,2
24,1
9,9
32,3
11,6
22,9
20,1
20,1
13,3
13,3
17,2
17,2
18,0
18,0
19,0
19,0
22,1
22,1
2,0
2,0
6,0
6,0
27,3
27,3
30,1
30,1
34,1
34,1
40,1
40,1
43,1
43,1
45,6
45,6
48,0
48,0
7,1
7,1
26,7
29,3
40,6
16,5
44,7
39,2
37,8
24,8
43,9
38,9
14,9
14,9
49,9
49,9
29,9
29,9
25,9
25,9
0,9
0,9
28,9
28,9
37,9
37,9
19,9
19,9
22,9
22,9
30,9
30,9
27,5
27,5
39,0
39,0
31,9
31,9
32,5
32,5
11,9
17,5
10,1
48,9
1,3
20,3
36,1
11,4
45,8
28,2
23,0
35,8
16,0
13,7
15,0
0,7
41,4
28,6
2,9
31,6
3,5
16,9
36,4
20,1
8,1
2,1
33,0
2,0
4,0
23,4
23,9
35,7
13,3
45,0
0,3
35,9
10,7
24,0
14,8
17,4
5,6
19,0
46,7
14,7
44,5
44,5
34,5
34,5
18,5
18,5
11,5
11,5
27,5
42,7
22,2
29,2
11,5
12,6
42,5
15,4
18,0
15,5
21,1
7,1
16,2
49,1
24,2
40,0
25,1
47,2
26,7
2,3
30,3
8,1
37,5
40,7
39,5
42,5
15,5
15,5
47,7
36,5
36,5
43,5
43,5
45,5
45,5
10,5
10,5
49,5
49,5
23,5
23,5
34,5
1,5
1,5
6,5
6,5
41,5
41,5
7,5
7,5
44,5
44,5
0,5
0,5
14,5
14,5
32,5
32,5
28,5
28,5
16,5
16,5
5,5
5,5
19,5
19,5
22,5
22,5
31,5
31,5
20,5
20,5
3,1
10,8
36,0
36,4
30,3
39,0
45,4
11,5
27,5
2,5
38,5
43,5
15,5
16,5
37,5
17,5
14,5
40,5
19,5
9,5
29,5
31,5
23,5
8,5
18,5
30,5
30,5
33,5
33,5
35,5
35,5
47,5
47,5
4,5
4,5
6,5
6,5
7,5
7,5
3,5
3,5
36,5
36,5
13,5
13,5
41,5
41,5
34,5
34,5
24,5
24,5
25,5
25,5
28,5
28,5
12,5
12,5
32,3
33,1
31,6
34,0
35,0
37,0
38,0
6,9
42,8
44,0
34,2
43,1
8,5
17,5
46,3
46,8
48,0
33,9
8,6
5,3
6,0
9,4
12,5
45,1
12,4
26,7
49,8
0,5
2,5
2,5
7,5
7,5
30,8
41,5
42,5
42,5
15,0
15,0
35,2
35,2
37,3
37,3
31,0
31,0
13,0
13,0
9,9
9,9
22,9
22,9
38,2
38,2
21,0
21,0
43,2
43,2
30,5
30,5
0,5
47,5
47,5
1,5
1,5
14,5
14,5
27,5
27,5
18,5
18,5
4,5
4,5
24,5
24,5
16,5
8,5
2,7
43,7
29,3
20,2
44,2
23,3
49,4
33,3
43,8
13,9
15,9
46,8
14,8
12,3
7,1
10,7
14,5
24,8
13,3
0,4
27,2
0,6
0,4
32,7
35,8
32,2
45,7
16,0
33,4
11,2
1,3
10,7
12,1
22,2
17,6
1,3
15,5
0,6
11,1
48,2
29,1
17,3
26,4
43,2
18,1
5,9
19,7
29,1
0,2
7,1
2,6
17,7
3,5
32,3
18,4
20,1
48,8
21,2
1,5
16,9
26,8
22,2
23,3
2,8
27,3
23,7
10,4
24,6
10,9
39,0
25,3
19,9
20,0
28,2
29,3
21,4
30,3
11,5
31,6
25,8
33,4
26,9
34,7
15,4
45,3
19,3
31,3
26,4
42,8
0,5
47,5
18,5
37,5
10,5
6,5
7,5
40,5
5,5
14,5
36,5
30,5
4,5
33,5
9,5
17,5
22,5
1,8
3,3
11,0
38,5
24,5
39,5
20,6
23,0
23,0
42,8
28,9
36,3
37,7
41,9
3,5
30,7
31,9
34,9
35,9
38,9
39,8
4,8
40,2
49,9
44,4
12,5
16,1
29,2
21,2
13,2
14,5
14,9
34,4
15,4
9,5
25,7
18,3
46,7
0,9
19,9
5,9
13,5
35,5
21,2
41,5
24,7
22,2
37,6
36,4
35,8
2,2
20,5
23,6
28,5
25,3
27,5
3,3
30,5
31,3
32,4
33,3
38,3
4,6
40,5
42,2
44,4
45,2
47,2
49,9
5,9
6,4
7,2
8,5
26,6
9,7
6,5
45,8
3,7
5,7
25,3
12,8
19,1
35,6
41,8
18,2
46,8
16,2
39,3
27,9
32,8
49,7
44,3
28,3
47,7
48,3
15,9
43,3
2,9
38,2
42,6
4,9
40,3
34,4
21,1
19,3
16,0
41,5
0,7
2,5
18,1
44,1
45,9
47,9
1,5
20,1
28,2
30,5
46,6
14,9
26,9
6,1
32,3
25,1
49,6
48,5
43,4
17,4
40,2
7,0
5,5
12,4
24,2
31,5
11,1
13,4
33,4
15,4
8,6
10,7
1,7
7,4
18,3
9,8
35,3
5,5
44,3
23,2
49,7
2,7
0,7
20,3
11,7
27,7
28,2
17,2
15,9
6,7
30,5
41,3
36,4
22,1
19,3
24,7
3,7
42,7
29,3
16,1
12,7
43,3
33,2
34,5
25,2
38,3
48,1
32,5
14,8
31,7
37,6
13,1
21,0
39,0
45,3
26,9
47,8
40,3
4,3
46,6
8,1
47,5
10,6
1,6
8,2
9,5
44,4
5,6
11,2
33,4
1,5
30,2
2,2
32,8
11,7
1,8
23,6
30,8
0,8
26,9
10,7
37,7
12,8
24,8
13,8
14,9
25,6
27,6
15,8
31,8
20,6
34,6
33,5
28,6
36,5
35,6
16,4
2,7
18,6
17,8
22,5
29,6
3,7
19,5
21,8
39,5
8,6
9,7
38,5
40,7
4,8
44,8
42,9
41,8
43,5
6,7
49,7
46,7
5,7
7,6
48,5
47,8
45,8
4,4
8,5
0,5
3,5
39,2
13,6
29,5
42,5
14,5
12,5
43,7
44,6
17,8
48,1
41,2
16,5
24,5
9,7
27,2
40,0
6,1
25,3
38,5
7,5
49,7
11,4
5,7
37,3
46,5
45,5
47,5
33,5
19,5
18,5
2,5
15,5
23,5
21,5
36,5
22,5
9,2
1,5
10,5
28,4
34,3
32,3
20,5
35,5
26,5
30,5
11,2
31,5
34,5
44,0
8,3
17,4
13,3
15,5
28,1
24,4
7,3
10,6
29,2
12,6
21,3
0,4
3,3
27,2
40,5
43,5
23,5
14,3
6,4
26,4
31,2
42,3
30,3
4,4
43,1
12,4
11,2
16,0
34,6
10,3
6,2
42,2
23,0
17,6
24,3
35,6
21,4
1,6
7,3
36,2
27,3
38,2
5,1
20,1
30,1
41,1
37,1
47,6
13,2
31,6
33,1
49,2
40,1
44,1
22,1
15,2
39,1
25,1
26,6
18,1
0,1
4,1
9,6
3,1
46,6
14,4
28,1
8,1
32,1
29,1
2,1
49,1
19,1
48,1
45,4
20,1
3,1
6,2
7,2
25,1
8,1
28,2
33,5
3,6
49,7
1,6
26,7
36,5
46,4
21,3
37,5
15,6
2,5
29,3
13,2
19,2
18,6
10,6
45,7
20,2
20,2
34,8
34,8
12,4
0,5
4,8
4,8
35,8
35,8
5,9
5,9
41,5
41,5
11,3
11,3
42,3
42,3
8,3
8,3
43,6
43,6
16,8
16,8
24,8
24,8
6,7
44,3
21,8
0,4
15,6
30,4
23,9
9,5
4,9
36,8
45,5
38,9
25,6
42,7
1,7
5,9
0,5
1,3
11,1
10,3
13,6
12,2
15,7
14,4
2,4
21,0
20,1
17,3
22,1
18,1
16,0
19,1
27,4
37,4
28,0
30,0
3,4
32,4
23,2
33,0
31,5
36,1
35,6
34,4
29,1
24,5
25,1
26,6
8,3
44,1
9,4
42,6
43,1
40,2
38,1
41,4
4,1
39,4
49,0
5,4
45,4
47,6
46,8
6,6
48,1
7,2
19,7
38,3
30,3
11,2
33,6
18,6
25,4
17,6
48,5
21,3
8,6
45,5
13,2
43,2
3,4
9,8
22,4
44,6
12,6
28,3
33,6
34,5
1,5
44,5
8,4
12,5
9,9
20,0
30,5
10,5
48,6
31,3
25,8
7,6
26,5
44,2
8,2
28,7
40,4
21,7
9,6
1,1
13,6
16,6
33,6
36,6
27,6
11,7
23,2
29,2
46,5
35,5
32,6
14,7
1,7
5,8
40,3
44,6
3,4
49,9
13,2
